V1	V2
539	TRINITY_DN10988_c0_g1_i3	stress response
540	TRINITY_DN10988_c0_g1_i3	stress response
541	TRINITY_DN10988_c0_g1_i8	stress response
542	TRINITY_DN10988_c0_g1_i8	stress response
543	TRINITY_DN10988_c0_g1_i8	stress response
544	TRINITY_DN10988_c0_g1_i8	stress response
545	TRINITY_DN10991_c0_g1_i1	stress response
546	TRINITY_DN10991_c0_g2_i1	stress response
547	TRINITY_DN10991_c0_g2_i1	stress response
548	TRINITY_DN10991_c0_g3_i1	stress response
549	TRINITY_DN10998_c0_g1_i10	stress response
550	TRINITY_DN10998_c0_g1_i2	stress response
551	TRINITY_DN10998_c0_g1_i5	stress response
552	TRINITY_DN11001_c0_g1_i10	stress response
553	TRINITY_DN11001_c0_g1_i10	stress response
554	TRINITY_DN11001_c0_g1_i10	stress response
555	TRINITY_DN11001_c0_g1_i10	stress response
556	TRINITY_DN11001_c0_g1_i6	stress response
557	TRINITY_DN11001_c0_g1_i6	stress response
558	TRINITY_DN11001_c0_g1_i6	stress response
559	TRINITY_DN11001_c0_g1_i6	stress response
560	TRINITY_DN11001_c0_g1_i7	stress response
561	TRINITY_DN11001_c0_g1_i7	stress response
562	TRINITY_DN11001_c0_g1_i7	stress response
563	TRINITY_DN11001_c0_g1_i7	stress response
564	TRINITY_DN11003_c0_g1_i1	stress response
565	TRINITY_DN11007_c0_g2_i4	stress response
566	TRINITY_DN11012_c0_g3_i1	stress response
567	TRINITY_DN11014_c0_g2_i1	stress response
568	TRINITY_DN11016_c0_g2_i1	stress response
569	TRINITY_DN11016_c0_g2_i1	stress response
570	TRINITY_DN11016_c0_g2_i1	stress response
571	TRINITY_DN11016_c0_g2_i1	stress response
572	TRINITY_DN11028_c0_g2_i1	stress response
573	TRINITY_DN11028_c0_g2_i1	stress response
574	TRINITY_DN11039_c5_g1_i1	stress response
575	TRINITY_DN1104_c0_g2_i1	stress response
576	TRINITY_DN1104_c0_g2_i4	stress response
577	TRINITY_DN11051_c0_g3_i1	stress response
578	TRINITY_DN1105_c1_g1_i2	stress response
579	TRINITY_DN1105_c1_g1_i2	stress response
580	TRINITY_DN1105_c1_g1_i2	stress response
581	TRINITY_DN1105_c1_g1_i2	stress response
582	TRINITY_DN1105_c1_g1_i3	stress response
583	TRINITY_DN1105_c1_g1_i3	stress response
584	TRINITY_DN1105_c1_g1_i3	stress response
585	TRINITY_DN1105_c1_g1_i3	stress response
586	TRINITY_DN11068_c0_g2_i4	stress response
587	TRINITY_DN11069_c0_g2_i1	stress response
588	TRINITY_DN11069_c0_g2_i1	stress response
589	TRINITY_DN11069_c0_g2_i2	stress response
590	TRINITY_DN11069_c0_g2_i2	stress response
591	TRINITY_DN11069_c0_g2_i2	stress response
592	TRINITY_DN11069_c0_g2_i2	stress response
593	TRINITY_DN11069_c0_g3_i1	stress response
594	TRINITY_DN11069_c0_g3_i1	stress response
595	TRINITY_DN11069_c0_g3_i2	stress response
596	TRINITY_DN11070_c0_g1_i1	stress response
597	TRINITY_DN11070_c0_g1_i2	stress response
598	TRINITY_DN11070_c0_g1_i3	stress response
599	TRINITY_DN11074_c0_g1_i2	stress response
600	TRINITY_DN11074_c0_g1_i2	stress response
601	TRINITY_DN11074_c0_g1_i2	stress response
602	TRINITY_DN11074_c0_g1_i2	stress response
603	TRINITY_DN11074_c0_g1_i2	stress response
604	TRINITY_DN11083_c0_g1_i1	stress response
605	TRINITY_DN11083_c0_g1_i11	stress response
606	TRINITY_DN11083_c0_g1_i3	stress response
607	TRINITY_DN11083_c0_g2_i1	stress response
608	TRINITY_DN11084_c0_g1_i1	stress response
609	TRINITY_DN11084_c0_g1_i1	stress response
610	TRINITY_DN11084_c0_g1_i2	stress response
611	TRINITY_DN11084_c0_g1_i2	stress response
612	TRINITY_DN11084_c0_g1_i3	stress response
613	TRINITY_DN11084_c0_g1_i3	stress response
614	TRINITY_DN11088_c0_g1_i1	stress response
615	TRINITY_DN11088_c0_g1_i1	stress response
616	TRINITY_DN11096_c0_g1_i1	stress response
617	TRINITY_DN11096_c0_g1_i3	stress response
618	TRINITY_DN11106_c0_g1_i1	stress response
619	TRINITY_DN11106_c0_g1_i2	stress response
620	TRINITY_DN11112_c1_g1_i1	stress response
621	TRINITY_DN11131_c0_g2_i2	stress response
622	TRINITY_DN11132_c0_g1_i1	stress response
623	TRINITY_DN11145_c0_g1_i6	stress response
624	TRINITY_DN11145_c0_g1_i6	stress response
625	TRINITY_DN11158_c0_g1_i2	stress response
626	TRINITY_DN11158_c0_g1_i6	stress response
627	TRINITY_DN11158_c0_g1_i7	stress response
628	TRINITY_DN11158_c0_g1_i9	stress response
629	TRINITY_DN11159_c0_g2_i1	stress response
630	TRINITY_DN11170_c0_g1_i2	stress response
631	TRINITY_DN11170_c0_g1_i2	stress response
632	TRINITY_DN11170_c0_g1_i6	stress response
633	TRINITY_DN11170_c0_g1_i6	stress response
634	TRINITY_DN11171_c0_g1_i10	stress response
635	TRINITY_DN11180_c0_g4_i1	stress response
636	TRINITY_DN11181_c0_g1_i3	stress response
637	TRINITY_DN11181_c0_g2_i2	stress response
638	TRINITY_DN11188_c0_g1_i1	stress response
639	TRINITY_DN11188_c0_g1_i2	stress response
640	TRINITY_DN11194_c4_g1_i1	stress response
641	TRINITY_DN11217_c0_g1_i1	stress response
642	TRINITY_DN11223_c0_g1_i2	stress response
643	TRINITY_DN11223_c0_g1_i2	stress response
644	TRINITY_DN11229_c0_g2_i1	stress response
645	TRINITY_DN11229_c0_g2_i1	stress response
646	TRINITY_DN11229_c0_g5_i2	stress response
647	TRINITY_DN11239_c0_g1_i1	stress response
648	TRINITY_DN11239_c0_g1_i1	stress response
649	TRINITY_DN11239_c0_g1_i1	stress response
650	TRINITY_DN11241_c1_g1_i1	stress response
651	TRINITY_DN11241_c1_g1_i1	stress response
652	TRINITY_DN11241_c1_g1_i1	stress response
653	TRINITY_DN11241_c1_g1_i1	stress response
654	TRINITY_DN11241_c1_g1_i1	stress response
655	TRINITY_DN11241_c1_g1_i1	stress response
656	TRINITY_DN11241_c1_g1_i1	stress response
657	TRINITY_DN11242_c0_g1_i1	stress response
658	TRINITY_DN11242_c0_g1_i10	stress response
659	TRINITY_DN11242_c0_g1_i12	stress response
660	TRINITY_DN11242_c0_g1_i15	stress response
661	TRINITY_DN11242_c0_g1_i3	stress response
662	TRINITY_DN11242_c0_g1_i5	stress response
663	TRINITY_DN11242_c0_g1_i9	stress response
664	TRINITY_DN11244_c0_g1_i2	stress response
665	TRINITY_DN11244_c1_g1_i12	stress response
666	TRINITY_DN11260_c0_g2_i2	stress response
667	TRINITY_DN11263_c0_g1_i1	stress response
668	TRINITY_DN11274_c0_g1_i1	stress response
669	TRINITY_DN11274_c0_g1_i1	stress response
670	TRINITY_DN11274_c0_g1_i1	stress response
671	TRINITY_DN11274_c0_g1_i1	stress response
672	TRINITY_DN11274_c0_g1_i1	stress response
673	TRINITY_DN11274_c0_g1_i1	stress response
674	TRINITY_DN1127_c0_g1_i4	stress response
675	TRINITY_DN1127_c0_g1_i4	stress response
676	TRINITY_DN1127_c0_g1_i4	stress response
677	TRINITY_DN1127_c0_g1_i4	stress response
678	TRINITY_DN11282_c0_g1_i1	stress response
679	TRINITY_DN11282_c0_g1_i1	stress response
680	TRINITY_DN11282_c0_g1_i2	stress response
681	TRINITY_DN11283_c0_g1_i1	stress response
682	TRINITY_DN11283_c0_g1_i1	stress response
683	TRINITY_DN11283_c0_g1_i1	stress response
684	TRINITY_DN1129_c0_g1_i4	stress response
685	TRINITY_DN1129_c1_g2_i1	stress response
686	TRINITY_DN1129_c1_g2_i3	stress response
687	TRINITY_DN1129_c1_g2_i4	stress response
688	TRINITY_DN11301_c0_g3_i1	stress response
689	TRINITY_DN11301_c0_g3_i1	stress response
690	TRINITY_DN11314_c0_g2_i6	stress response
691	TRINITY_DN11316_c0_g1_i1	stress response
692	TRINITY_DN11316_c1_g1_i1	stress response
693	TRINITY_DN11316_c1_g1_i1	stress response
694	TRINITY_DN11316_c1_g1_i1	stress response
695	TRINITY_DN11318_c1_g1_i5	stress response
696	TRINITY_DN11333_c0_g1_i14	stress response
697	TRINITY_DN11346_c0_g1_i4	stress response
698	TRINITY_DN11346_c0_g1_i4	stress response
699	TRINITY_DN11375_c0_g2_i1	stress response
700	TRINITY_DN11375_c1_g1_i1	stress response
701	TRINITY_DN11375_c1_g1_i1	stress response
702	TRINITY_DN11382_c0_g2_i1	stress response
703	TRINITY_DN11389_c0_g1_i1	stress response
704	TRINITY_DN11389_c1_g1_i1	stress response
705	TRINITY_DN11389_c1_g1_i3	stress response
706	TRINITY_DN11389_c1_g1_i4	stress response
707	TRINITY_DN11389_c1_g2_i1	stress response
708	TRINITY_DN11389_c2_g1_i1	stress response
709	TRINITY_DN1138_c0_g1_i1	stress response
710	TRINITY_DN113_c0_g1_i1	stress response
711	TRINITY_DN113_c0_g1_i3	stress response
712	TRINITY_DN113_c0_g1_i4	stress response
713	TRINITY_DN113_c0_g1_i5	stress response
714	TRINITY_DN113_c0_g1_i7	stress response
715	TRINITY_DN113_c0_g1_i9	stress response
716	TRINITY_DN11402_c0_g3_i1	stress response
717	TRINITY_DN11404_c0_g2_i1	stress response
718	TRINITY_DN11416_c0_g3_i1	stress response
719	TRINITY_DN11416_c0_g3_i1	stress response
720	TRINITY_DN11422_c0_g1_i1	stress response
721	TRINITY_DN11422_c0_g1_i1	stress response
722	TRINITY_DN11422_c0_g1_i1	stress response
723	TRINITY_DN11425_c0_g2_i1	stress response
724	TRINITY_DN11425_c0_g2_i1	stress response
725	TRINITY_DN11425_c0_g2_i1	stress response
726	TRINITY_DN11425_c0_g2_i1	stress response
727	TRINITY_DN11425_c0_g2_i1	stress response
728	TRINITY_DN11426_c0_g1_i6	stress response
729	TRINITY_DN11426_c0_g1_i6	stress response
730	TRINITY_DN11431_c0_g1_i1	stress response
731	TRINITY_DN11431_c0_g4_i1	stress response
732	TRINITY_DN11437_c0_g1_i1	stress response
733	TRINITY_DN11437_c0_g1_i1	stress response
734	TRINITY_DN1143_c0_g1_i2	stress response
735	TRINITY_DN1143_c0_g1_i2	stress response
736	TRINITY_DN1143_c0_g1_i2	stress response
737	TRINITY_DN1143_c0_g1_i2	stress response
738	TRINITY_DN1143_c0_g1_i2	stress response
739	TRINITY_DN1143_c0_g1_i2	stress response
740	TRINITY_DN1144_c1_g1_i2	stress response
741	TRINITY_DN1144_c1_g1_i2	stress response
742	TRINITY_DN1144_c1_g1_i3	stress response
743	TRINITY_DN11458_c0_g2_i2	stress response
744	TRINITY_DN11458_c0_g2_i2	stress response
745	TRINITY_DN11471_c0_g1_i1	stress response
746	TRINITY_DN11481_c0_g1_i1	stress response
747	TRINITY_DN11486_c0_g1_i3	stress response
748	TRINITY_DN11492_c0_g1_i1	stress response
749	TRINITY_DN11492_c0_g1_i3	stress response
750	TRINITY_DN11492_c0_g2_i1	stress response
751	TRINITY_DN11498_c0_g1_i1	stress response
752	TRINITY_DN11503_c1_g1_i4	stress response
753	TRINITY_DN11518_c0_g1_i4	stress response
754	TRINITY_DN11518_c0_g1_i5	stress response
755	TRINITY_DN11518_c0_g1_i8	stress response
756	TRINITY_DN11519_c0_g1_i1	stress response
757	TRINITY_DN11519_c0_g1_i1	stress response
758	TRINITY_DN11519_c0_g1_i2	stress response
759	TRINITY_DN11519_c0_g1_i2	stress response
760	TRINITY_DN1151_c0_g1_i4	stress response
761	TRINITY_DN1151_c0_g1_i4	stress response
762	TRINITY_DN11527_c0_g1_i1	stress response
763	TRINITY_DN11527_c0_g1_i1	stress response
764	TRINITY_DN11527_c0_g1_i1	stress response
765	TRINITY_DN11527_c0_g2_i3	stress response
766	TRINITY_DN11527_c0_g2_i3	stress response
767	TRINITY_DN1152_c0_g2_i5	stress response
768	TRINITY_DN1152_c0_g2_i5	stress response
769	TRINITY_DN1152_c0_g2_i5	stress response
770	TRINITY_DN11531_c0_g1_i1	stress response
771	TRINITY_DN11531_c0_g1_i5	stress response
772	TRINITY_DN11537_c0_g1_i3	stress response
773	TRINITY_DN11538_c1_g3_i1	stress response
774	TRINITY_DN11543_c0_g1_i2	stress response
775	TRINITY_DN11543_c0_g1_i2	stress response
776	TRINITY_DN11543_c0_g1_i2	stress response
777	TRINITY_DN11550_c0_g1_i1	stress response
778	TRINITY_DN11550_c0_g1_i1	stress response
779	TRINITY_DN11550_c0_g1_i1	stress response
780	TRINITY_DN11556_c0_g1_i10	stress response
781	TRINITY_DN11556_c0_g1_i2	stress response
782	TRINITY_DN11556_c0_g1_i4	stress response
783	TRINITY_DN11556_c0_g1_i7	stress response
784	TRINITY_DN11556_c0_g1_i8	stress response
785	TRINITY_DN11557_c0_g1_i1	stress response
786	TRINITY_DN11557_c0_g1_i1	stress response
787	TRINITY_DN11557_c0_g1_i1	stress response
788	TRINITY_DN1156_c1_g1_i3	stress response
789	TRINITY_DN11570_c0_g1_i18	stress response
790	TRINITY_DN11570_c0_g2_i1	stress response
791	TRINITY_DN11570_c0_g3_i1	stress response
792	TRINITY_DN11581_c0_g1_i1	stress response
793	TRINITY_DN11581_c0_g1_i2	stress response
794	TRINITY_DN11581_c0_g1_i3	stress response
795	TRINITY_DN11581_c0_g1_i4	stress response
796	TRINITY_DN11603_c0_g2_i2	stress response
797	TRINITY_DN11612_c0_g1_i1	stress response
798	TRINITY_DN11612_c0_g1_i1	stress response
799	TRINITY_DN11612_c0_g1_i1	stress response
800	TRINITY_DN11612_c0_g1_i1	stress response
801	TRINITY_DN11626_c0_g1_i1	stress response
802	TRINITY_DN11626_c0_g1_i1	stress response
803	TRINITY_DN11626_c0_g1_i1	stress response
804	TRINITY_DN11626_c0_g1_i3	stress response
805	TRINITY_DN11626_c0_g1_i3	stress response
806	TRINITY_DN11626_c0_g1_i3	stress response
807	TRINITY_DN11626_c0_g1_i3	stress response
808	TRINITY_DN11626_c0_g1_i3	stress response
809	TRINITY_DN11626_c0_g1_i3	stress response
810	TRINITY_DN11626_c0_g1_i5	stress response
811	TRINITY_DN11626_c0_g1_i5	stress response
812	TRINITY_DN11626_c0_g1_i5	stress response
813	TRINITY_DN11626_c0_g1_i5	stress response
814	TRINITY_DN11626_c0_g1_i5	stress response
815	TRINITY_DN11626_c0_g1_i5	stress response
816	TRINITY_DN11626_c0_g2_i1	stress response
817	TRINITY_DN11626_c0_g2_i1	stress response
818	TRINITY_DN11627_c0_g3_i3	stress response
819	TRINITY_DN11627_c0_g3_i3	stress response
820	TRINITY_DN11627_c0_g3_i4	stress response
821	TRINITY_DN11627_c0_g3_i4	stress response
822	TRINITY_DN11637_c0_g2_i1	stress response
823	TRINITY_DN11639_c0_g5_i2	stress response
824	TRINITY_DN11646_c1_g1_i1	stress response
825	TRINITY_DN11651_c0_g1_i2	stress response
826	TRINITY_DN11651_c0_g1_i2	stress response
827	TRINITY_DN11651_c0_g2_i1	stress response
828	TRINITY_DN11652_c0_g1_i1	stress response
829	TRINITY_DN11652_c0_g1_i1	stress response
830	TRINITY_DN11652_c0_g1_i1	stress response
831	TRINITY_DN11652_c0_g1_i1	stress response
832	TRINITY_DN11652_c0_g1_i1	stress response
833	TRINITY_DN11660_c0_g1_i1	stress response
834	TRINITY_DN11660_c0_g1_i1	stress response
835	TRINITY_DN11660_c0_g1_i1	stress response
836	TRINITY_DN11660_c2_g1_i3	stress response
837	TRINITY_DN11660_c2_g1_i3	stress response
838	TRINITY_DN11660_c2_g1_i3	stress response
839	TRINITY_DN11660_c2_g1_i4	stress response
840	TRINITY_DN11660_c2_g1_i4	stress response
841	TRINITY_DN11660_c2_g1_i4	stress response
842	TRINITY_DN11660_c2_g1_i5	stress response
843	TRINITY_DN11660_c2_g1_i5	stress response
844	TRINITY_DN11660_c2_g1_i5	stress response
845	TRINITY_DN11669_c0_g1_i1	stress response
846	TRINITY_DN11669_c0_g1_i1	stress response
847	TRINITY_DN11685_c0_g1_i2	stress response
848	TRINITY_DN11685_c0_g1_i2	stress response
849	TRINITY_DN11685_c1_g1_i10	stress response
850	TRINITY_DN11685_c1_g1_i10	stress response
851	TRINITY_DN11685_c1_g1_i2	stress response
852	TRINITY_DN11685_c1_g1_i2	stress response
853	TRINITY_DN11685_c1_g1_i7	stress response
854	TRINITY_DN11685_c1_g1_i7	stress response
855	TRINITY_DN11686_c4_g1_i2	stress response
856	TRINITY_DN11687_c0_g1_i3	stress response
857	TRINITY_DN11696_c3_g1_i1	stress response
858	TRINITY_DN11701_c0_g1_i1	stress response
859	TRINITY_DN11701_c0_g1_i1	stress response
860	TRINITY_DN11701_c0_g1_i2	stress response
861	TRINITY_DN11701_c0_g1_i2	stress response
862	TRINITY_DN11703_c0_g1_i1	stress response
863	TRINITY_DN11703_c0_g1_i1	stress response
864	TRINITY_DN11703_c0_g1_i1	stress response
865	TRINITY_DN11703_c0_g1_i1	stress response
866	TRINITY_DN11703_c0_g1_i2	stress response
867	TRINITY_DN11703_c0_g1_i2	stress response
868	TRINITY_DN11703_c0_g1_i2	stress response
869	TRINITY_DN11703_c0_g1_i2	stress response
870	TRINITY_DN11708_c1_g2_i2	stress response
871	TRINITY_DN1170_c0_g1_i1	stress response
872	TRINITY_DN1170_c0_g1_i1	stress response
873	TRINITY_DN11711_c0_g1_i1	stress response
874	TRINITY_DN11711_c0_g1_i2	stress response
875	TRINITY_DN11711_c0_g1_i3	stress response
876	TRINITY_DN11711_c1_g1_i1	stress response
877	TRINITY_DN11711_c1_g1_i1	stress response
878	TRINITY_DN11717_c0_g1_i1	stress response
879	TRINITY_DN11717_c0_g2_i4	stress response
880	TRINITY_DN11717_c0_g2_i4	stress response
881	TRINITY_DN11717_c0_g2_i4	stress response
882	TRINITY_DN11717_c0_g2_i4	stress response
883	TRINITY_DN11717_c0_g2_i4	stress response
884	TRINITY_DN11717_c0_g2_i4	stress response
885	TRINITY_DN11719_c0_g1_i14	stress response
886	TRINITY_DN11728_c0_g2_i1	stress response
887	TRINITY_DN1172_c1_g1_i1	stress response
888	TRINITY_DN1172_c1_g1_i1	stress response
889	TRINITY_DN1172_c1_g1_i1	stress response
890	TRINITY_DN11732_c0_g2_i10	stress response
891	TRINITY_DN11732_c0_g2_i10	stress response
892	TRINITY_DN11732_c0_g2_i5	stress response
893	TRINITY_DN11732_c0_g2_i5	stress response
894	TRINITY_DN11733_c0_g1_i2	stress response
895	TRINITY_DN11733_c0_g1_i2	stress response
896	TRINITY_DN11735_c0_g1_i1	stress response
897	TRINITY_DN11742_c0_g3_i1	stress response
898	TRINITY_DN11742_c2_g1_i1	stress response
899	TRINITY_DN11742_c2_g1_i1	stress response
900	TRINITY_DN11746_c0_g1_i4	stress response
901	TRINITY_DN11746_c0_g1_i4	stress response
902	TRINITY_DN11749_c0_g1_i9	stress response
903	TRINITY_DN11749_c0_g1_i9	stress response
904	TRINITY_DN11749_c0_g1_i9	stress response
905	TRINITY_DN11749_c0_g1_i9	stress response
906	TRINITY_DN11749_c0_g1_i9	stress response
907	TRINITY_DN11750_c0_g1_i1	stress response
908	TRINITY_DN11766_c1_g1_i1	stress response
909	TRINITY_DN11776_c0_g1_i1	stress response
910	TRINITY_DN11776_c0_g1_i1	stress response
911	TRINITY_DN11777_c0_g1_i1	stress response
912	TRINITY_DN11789_c0_g1_i3	stress response
913	TRINITY_DN11789_c0_g1_i3	stress response
914	TRINITY_DN11793_c0_g2_i4	stress response
915	TRINITY_DN11795_c0_g1_i1	stress response
916	TRINITY_DN117_c0_g1_i11	stress response
917	TRINITY_DN11804_c0_g1_i1	stress response
918	TRINITY_DN11809_c0_g1_i1	stress response
919	TRINITY_DN1180_c3_g3_i1	stress response
920	TRINITY_DN1180_c3_g3_i2	stress response
921	TRINITY_DN11812_c0_g2_i1	stress response
922	TRINITY_DN11812_c0_g2_i1	stress response
923	TRINITY_DN11812_c0_g2_i1	stress response
924	TRINITY_DN11812_c0_g2_i2	stress response
925	TRINITY_DN11812_c0_g2_i2	stress response
926	TRINITY_DN11812_c0_g2_i2	stress response
927	TRINITY_DN11814_c0_g2_i6	stress response
928	TRINITY_DN11814_c0_g2_i6	stress response
929	TRINITY_DN11833_c0_g1_i4	stress response
930	TRINITY_DN11833_c0_g1_i4	stress response
931	TRINITY_DN11833_c0_g1_i4	stress response
932	TRINITY_DN11833_c0_g1_i4	stress response
933	TRINITY_DN11833_c0_g1_i4	stress response
934	TRINITY_DN11842_c0_g1_i1	stress response
935	TRINITY_DN11855_c0_g1_i1	stress response
936	TRINITY_DN1185_c1_g1_i2	stress response
937	TRINITY_DN11860_c1_g1_i1	stress response
938	TRINITY_DN11862_c0_g1_i1	stress response
939	TRINITY_DN11862_c0_g1_i5	stress response
940	TRINITY_DN11862_c0_g1_i5	stress response
941	TRINITY_DN11864_c0_g1_i2	stress response
942	TRINITY_DN11866_c0_g1_i1	stress response
943	TRINITY_DN11866_c0_g1_i2	stress response
944	TRINITY_DN11866_c0_g1_i3	stress response
945	TRINITY_DN11871_c0_g2_i1	stress response
946	TRINITY_DN11874_c0_g1_i1	stress response
947	TRINITY_DN11881_c0_g1_i1	stress response
948	TRINITY_DN11881_c0_g1_i1	stress response
949	TRINITY_DN11881_c0_g1_i1	stress response
950	TRINITY_DN11881_c0_g1_i1	stress response
951	TRINITY_DN11884_c0_g1_i2	stress response
952	TRINITY_DN11884_c0_g1_i2	stress response
953	TRINITY_DN11884_c0_g1_i2	stress response
954	TRINITY_DN11884_c0_g1_i2	stress response
955	TRINITY_DN11884_c0_g1_i3	stress response
956	TRINITY_DN11884_c0_g1_i3	stress response
957	TRINITY_DN11884_c0_g1_i3	stress response
958	TRINITY_DN11884_c0_g1_i3	stress response
959	TRINITY_DN11886_c0_g2_i2	stress response
960	TRINITY_DN11886_c0_g2_i2	stress response
961	TRINITY_DN11889_c2_g1_i1	stress response
962	TRINITY_DN11889_c2_g1_i1	stress response
963	TRINITY_DN11889_c3_g1_i1	stress response
964	TRINITY_DN11889_c3_g1_i1	stress response
965	TRINITY_DN11895_c0_g2_i2	stress response
966	TRINITY_DN11895_c0_g2_i2	stress response
967	TRINITY_DN11895_c0_g2_i2	stress response
968	TRINITY_DN118_c0_g1_i2	stress response
969	TRINITY_DN118_c0_g1_i2	stress response
970	TRINITY_DN118_c0_g1_i3	stress response
971	TRINITY_DN118_c0_g1_i3	stress response
972	TRINITY_DN118_c0_g1_i5	stress response
973	TRINITY_DN118_c0_g1_i5	stress response
974	TRINITY_DN118_c0_g1_i7	stress response
975	TRINITY_DN118_c0_g1_i7	stress response
976	TRINITY_DN118_c0_g1_i9	stress response
977	TRINITY_DN118_c0_g1_i9	stress response
978	TRINITY_DN11901_c0_g1_i1	stress response
979	TRINITY_DN11909_c0_g4_i1	stress response
980	TRINITY_DN11910_c1_g1_i3	stress response
981	TRINITY_DN11919_c2_g1_i2	stress response
982	TRINITY_DN11922_c1_g2_i1	stress response
983	TRINITY_DN1192_c0_g3_i2	stress response
984	TRINITY_DN11932_c0_g3_i1	stress response
985	TRINITY_DN11932_c0_g3_i3	stress response
986	TRINITY_DN11932_c0_g3_i4	stress response
987	TRINITY_DN11932_c1_g3_i1	stress response
988	TRINITY_DN11939_c0_g1_i1	stress response
989	TRINITY_DN11939_c0_g1_i2	stress response
990	TRINITY_DN11952_c0_g2_i1	stress response
991	TRINITY_DN11954_c0_g1_i1	stress response
992	TRINITY_DN11954_c0_g1_i1	stress response
993	TRINITY_DN11954_c0_g1_i1	stress response
994	TRINITY_DN11954_c0_g1_i2	stress response
995	TRINITY_DN11954_c0_g1_i2	stress response
996	TRINITY_DN11954_c0_g1_i2	stress response
997	TRINITY_DN11960_c0_g1_i1	stress response
998	TRINITY_DN11972_c0_g1_i2	stress response
999	TRINITY_DN11972_c0_g1_i3	stress response
1000	TRINITY_DN11976_c0_g2_i3	stress response
1001	TRINITY_DN11976_c0_g2_i3	stress response
1002	TRINITY_DN11976_c0_g2_i3	stress response
1003	TRINITY_DN11976_c0_g2_i3	stress response
1004	TRINITY_DN11997_c0_g1_i8	stress response
1005	TRINITY_DN11999_c0_g2_i1	stress response
1006	TRINITY_DN11999_c0_g2_i2	stress response
