"","x"
"1315","Q9LRR5"
"1316","Q3T906"
"1317","Q91YE6"
"1318","A1AVV5"
"1319","A1AVV5"
"1320","P26017"
"1321","B5ETN1"
"1322","Q5E0C6"
"1323","P34714"
"1324","Q9SUU7"
"1325","Q25490"
"1326","Q3BV23"
"1327","P04050"
"1328","Q5PRF9"
"1329","Q5PRF9"
"1330","B4SJS1"
"1331","A1WPC7"
"1332","O08320"
"1333","Q820D6"
"1334","Q5FL67"
"1335","Q9WVD0"
"1336","O94542"
"1337","A9B9Y0"
"1338","B4U606"
"1339","O26126"
"1340","B3QWX6"
"1341","P0C5Y8"
"1342","A1X150"
"1343","A1X150"
"1344","Q8VYU3"
"1345","Q8WNU8"
"1346","Q0WPK3"
"1347","A3CXS0"
"1348","O64888"
"1349","Q9SSD2"
"1350","P11586"
"1351","Q68SA9"
"1352","B0KK51"
"1353","Q6A5N1"
"1354","P0C278"
"1355","Q5R5W2"
"1356","Q5R5W2"
"1357","Q5R5W2"
"1358","Q5R5W2"
"1359","Q9XEK8"
"1360","Q13148"
"1361","Q5R5W2"
"1362","Q5R5W2"
"1363","Q5R5W2"
"1364","Q5R5W2"
"1365","Q13148"
"1366","Q6C3E5"
"1367","P62193"
"1368","O22977"
"1369","P01286"
"1370","A6MM84"
"1371","P21685"
"1372","Q6NYJ3"
"1373","A5A6J2"
"1374","Q94887"
"1375","Q94887"
"1376","Q94887"
"1377","Q94887"
"1378","Q94887"
"1379","O35286"
"1380","Q54IX3"
"1381","Q5ZKH3"
"1382","Q4W4Z2"
"1383","Q7ZYJ9"
"1384","P29920"
"1385","Q13YU3"
"1386","Q5FVI4"
"1387","Q9UT03"
"1388","Q9W1X7"
"1389","P10999"
"1390","Q84JA6"
"1391","Q8NI51"
"1392","Q8EUF1"
"1393","Q05312"
"1394","P09643"
"1395","Q6PHS6"
"1396","Q8DF59"
"1397","Q9P7P0"
"1398","C5CGD9"
"1399","Q58455"
"1400","B5FG68"
"1401","Q54BA2"
"1402","B2TRQ5"
"1403","A0Q999"
"1404","Q5RF02"
"1405","Q9XI99"
"1406","Q83LB6"
"1407","Q8L6Y4"
"1408","Q13224"
"1409","Q9W6M9"
"1410","Q3TY86"
"1411","Q9CIX6"
"1412","O31206"
"1413","P27909"
"1414","Q21WJ5"
"1415","Q8HXX9"
"1416","Q8XRG1"
"1417","Q8VZ10"
"1418","Q8VZ10"
"1419","Q8VZ10"
"1420","A8F450"
"1421","C0MGS7"
"1422","A2QWT2"
"1423","Q00042"
"1424","P36714"
"1425","Q3ALZ8"
"1426","B4EYN9"
"1427","P15684"
"1428","Q29FF7"
"1429","Q8FSF7"
"1430","Q8NGK4"
"1431","Q00174"
"1432","Q00174"
"1433","Q00174"
"1434","Q00174"
"1435","Q00174"
"1436","Q00174"
"1437","Q6ZRI0"
"1438","Q28IV8"
"1439","Q14679"
"1440","Q9QYV8"
"1441","Q76NQ1"
"1442","Q5UQH6"
"1443","P0C558"
"1444","Q9ZND5"
"1445","Q98GR6"
"1446","Q7VVS6"
"1447","Q9QJ37"
"1448","Q62901"
"1449","P57851"
"1450","Q9J4Z5"
"1451","Q80V62"
"1452","Q5P6J8"
"1453","Q4WPQ8"
"1454","A9IVK2"
"1455","Q4PR53"
"1456","Q1PS45"
"1457","Q65RH7"
"1458","Q01408"
"1459","Q8R0G9"
"1460","Q5HKA4"
"1461","Q93HE4"
"1462","O62026"
"1463","Q54Q69"
"1464","Q2KHK6"
"1465","B3QY45"
"1466","P42217"
"1467","O71304"
"1468","Q9NVH0"
"1469","Q7SY48"
"1470","Q70AK3"
"1471","Q797B3"
"1472","Q42523"
"1473","O87694"
"1474","Q9L7A6"
"1475","P76394"
"1476","Q9ULD4"
"1477","Q5KW53"
"1478","Q9ES45"
"1479","A8G8E7"
"1480","A1TZH9"
"1481","Q68F35"
"1482","P87515"
"1483","Q2S3T2"
"1484","Q823N2"
"1485","Q9QJ55"
"1486","B7VJZ6"
"1487","P43974"
"1488","Q9VHD2"
"1489","C7J6G6"
"1490","Q609Z5"
"1491","B9G2A8"
"1492","P13840"
"1493","Q6C9G0"
"1494","A0AHW2"
"1495","Q58933"
"1496","Q30D77"
"1497","Q93JQ9"
"1498","Q30QS8"
"1499","Q1DTI6"
"1500","Q14149"
"1501","P18962"
"1502","A2VCZ5"
"1503","Q6CWS4"
"1504","Q9Z1T4"
"1505","Q7M707"
"1506","O94810"
"1507","Q97ZF5"
"1508","Q9P7T1"
"1509","Q03A83"
"1510","Q057G3"
"1511","Q58318"
"1512","Q9CB01"
"1513","A6H8Z2"
"1514","Q91ZS8"
"1515","Q7M8H4"
"1516","Q04803"
"1517","Q8K424"
"1518","O60229"
"1519","A5E212"
"1520","Q6FR93"
"1521","A2ASS6"
"1522","Q23629"
"1523","Q80YD3"
"1524","Q3M8N0"
"1525","Q80YD3"
"1526","O34661"
"1527","O34661"
"1528","P13899"
"1529","Q9C9Z1"
"1530","P09737"
"1531","P0CF95"
"1532","P41783"
"1533","Q63ZW2"
"1534","Q6SVZ0"
"1535","Q0HYB3"
"1536","Q4PGG5"
"1537","P20825"
"1538","E1BYA3"
"1539","Q9L3B3"
"1540","B9JW84"
"1541","Q01WB1"
"1542","Q94177"
"1543","Q8BY35"
"1544","B8FKV1"
"1545","Q0AU94"
"1546","Q80WE4"
"1547","B8FKV1"
"1548","Q0AU94"
"1549","Q0AU94"
"1550","Q0AU94"
"1551","Q91XS8"
"1552","P34425"
"1553","Q9V0I6"
"1554","Q5WHR3"
"1555","Q8G5R1"
"1556","Q5RE10"
"1557","Q9K4F9"
"1558","Q9HBI5"
"1559","Q3JBE4"
"1560","Q3JBE4"
"1561","Q9M2Z8"
"1562","Q7X6J9"
"1563","Q5NDE4"
"1564","P00515"
"1565","Q9CA40"
"1566","Q9CA40"
"1567","A1VXQ2"
"1568","P78955"
"1569","P78955"
"1570","P78955"
"1571","P78955"
"1572","Q6P6S3"
"1573","A1W0R9"
"1574","A6LVB6"
"1575","P48736"
"1576","B7J7T2"
"1577","B7J7T2"
"1578","B7J7T2"
"1579","Q18014"
"1580","Q18014"
"1581","Q645U7"
"1582","Q3U1N2"
"1583","Q28FE2"
"1584","A6TWD0"
"1585","B1XVF7"
"1586","Q9WVK3"
"1587","Q9P6L5"
"1588","Q5LST9"
"1589","B3E339"
"1590","C3M930"
"1591","B5ZZA8"
"1592","O05420"
"1593","Q9H920"
"1594","Q98SH3"
"1595","Q2JDJ2"
"1596","Q253F1"
"1597","P08044"
"1598","Q54Y98"
"1599","Q7TNJ2"
"1600","Q9BSQ5"
"1601","Q5UPH3"
"1602","Q99MV7"
"1603","Q5VCS6"
"1604","Q6BPT6"
"1605","Q1I5M8"
"1606","Q7KRI2"
"1607","P58346"
"1608","P58346"
"1609","Q5T5N4"
"1610","Q4UJW5"
"1611","Q9SGE3"
"1612","P27622"
"1613","Q63276"
"1614","Q63276"
"1615","Q63276"
"1616","Q9PVF4"
"1617","Q60443"
"1618","Q08DH5"
"1619","Q80W68"
"1620","Q8NGT5"
"1621","Q9SY59"
"1622","Q88470"
"1623","O81971"
"1624","Q801R8"
"1625","B1VKH4"
"1626","A1VQW9"
"1627","Q90XY5"
"1628","Q60TI7"
"1629","P0C6S8"
"1630","Q9HM29"
"1631","C3PP60"
"1632","Q8MD24"
"1633","Q4G3C0"
"1634","Q9PA87"
"1635","Q92833"
"1636","Q92833"
"1637","A8MUL3"
"1638","Q87D65"
"1639","Q54LG8"
"1640","Q8XV78"
"1641","Q02630"
"1642","O43825"
"1643","O43825"
"1644","Q7T3S5"
"1645","Q7T3S5"
"1646","B1A8Z2"
"1647","Q21C34"
"1648","Q9USK8"
"1649","G5EDY0"
"1650","P33063"
"1651","Q96JM2"
"1652","Q8FPD5"
"1653","Q481G0"
"1654","Q8YIU8"
"1655","A6WY87"
"1656","Q8WWC4"
"1657","Q8WWC4"
"1658","P80219"
"1659","Q891P1"
"1660","Q653P0"
"1661","Q2JV68"
"1662","Q891P1"
"1663","Q2JV68"
"1664","Q9PJB6"
"1665","Q891P1"
"1666","Q7VSF4"
"1667","Q7NRT0"
"1668","Q891P1"
"1669","Q54CQ8"
"1670","Q54CQ8"
"1671","Q54CQ8"
"1672","Q99KC8"
"1673","Q99KC8"
"1674","Q3T0J9"
"1675","Q9Z2J0"
"1676","Q9Z2J0"
"1677","Q9Z2J0"
"1678","Q9Z2J0"
"1679","Q9Z2J0"
"1680","Q9Z2J0"
"1681","Q66HL2"
"1682","Q66HL2"
"1683","Q66HL2"
"1684","Q66HL2"
"1685","P82186"
"1686","Q9Y4A0"
"1687","P44301"
"1688","Q9Y4A0"
"1689","Q9Y4A0"
"1690","Q9H0C5"
"1691","Q7VM30"
"1692","P44301"
"1693","Q9Y4A0"
"1694","Q9Y4A0"
"1695","Q9Y4A0"
"1696","Q9Y4A0"
"1697","Q306W8"
"1698","B2RWS6"
"1699","B2RWS6"
"1700","B2RWS6"
"1701","Q0VTD8"
"1702","Q8RA30"
"1703","Q219F9"
"1704","A1ZAU8"
"1705","O80994"
"1706","Q2IMC7"
"1707","A1ZAU8"
"1708","P19410"
"1709","P9WIQ7"
"1710","Q9LIF8"
"1711","Q9LIF8"
"1712","Q5XJY4"
"1713","Q5XJY4"
"1714","F4IGZ2"
"1715","A4TKK8"
"1716","F4IGZ2"
"1717","Q9CPW4"
"1718","Q9ALJ4"
"1719","F4K1J4"
"1720","F4K1J4"
"1721","P36373"
"1722","A0A067YBQ3"
"1723","Q5P3C8"
"1724","O46163"
"1725","O46163"
"1726","O46163"
"1727","A9KEY5"
"1728","O46163"
"1729","O46163"
"1730","O46163"
"1731","O46163"
"1732","O46163"
"1733","O46163"
"1734","O46163"
"1735","P9WNP1"
"1736","P35192"
"1737","P05326"
"1738","O60064"
"1739","O60064"
"1740","O75323"
"1741","Q45598"
"1742","O75323"
"1743","P06205"
"1744","Q23469"
"1745","Q8H991"
"1746","Q6WKZ4"
"1747","Q6WKZ4"
"1748","Q6WKZ4"
"1749","Q6WKZ4"
"1750","Q6WKZ4"
"1751","Q6WKZ4"
"1752","Q28FH2"
"1753","Q28FH2"
"1754","Q28FH2"
"1755","A5DNM7"
"1756","Q9M056"
"1757","Q9M056"
"1758","Q06S87"
"1759","Q06S87"
"1760","P0DN15"
"1761","P0DN15"
"1762","Q9W0Y2"
"1763","Q9W0Y2"
"1764","Q9W0Y2"
"1765","Q8BGS3"
"1766","Q8BGS3"
"1767","Q2KHY1"
"1768","B5FBM2"
"1769","B5FBM2"
"1770","Q5RBM1"
"1771","Q5RBM1"
"1772","C9RLJ9"
"1773","C9RLJ9"
"1774","Q9Z1P6"
"1775","Q5R7G6"
"1776","P0A3F3"
"1777","Q9X2V9"
"1778","E1BP36"
"1779","P30615"
"1780","Q95005"
"1781","Q9D071"
"1782","Q9R0G6"
"1783","Q9R0G6"
"1784","Q95028"
"1785","P49151"
"1786","Q03376"
"1787","Q03376"
"1788","P49151"
"1789","Q99P31"
"1790","Q99P31"
"1791","P56380"
"1792","P56380"
"1793","A0MGZ5"
"1794","Q63871"
"1795","Q91IE0"
"1796","P60486"
"1797","P60486"
"1798","P60486"
"1799","P60486"
"1800","P51202"
"1801","P51202"
"1802","Q4WFT3"
"1803","P51202"
"1804","P51202"
"1805","Q12301"
"1806","Q668V6"
"1807","Q555U5"
"1808","Q84JH5"
"1809","P53997"
"1810","P53997"
"1811","Q01105"
"1812","Q55ED1"
"1813","P13825"
"1814","P53997"
"1815","P53997"
"1816","P13825"
"1817","Q69JW2"
"1818","Q9W332"
"1819","Q12E97"
"1820","Q13772"
"1821","Q13772"
"1822","Q13772"
"1823","Q13772"
"1824","Q13772"
"1825","P08775"
"1826","Q13772"
"1827","Q13772"
"1828","Q13772"
"1829","Q3UH68"
"1830","Q13772"
"1831","Q13772"
"1832","O34427"
"1833","Q8S9L5"
"1834","Q04HQ7"
"1835","Q2KIS3"
"1836","D8VNS7"
"1837","Q9WTS8"
"1838","Q9WTS8"
"1839","Q9WTS8"
"1840","Q9WTS8"
"1841","O70165"
"1842","P55083"
"1843","Q9WTS8"
"1844","Q7LL00"
"1845","P27951"
"1846","H0YM25"
"1847","H0YM25"
"1848","Q9W678"
"1849","O73700"
"1850","O73700"
"1851","Q5E9D3"
"1852","Q5E9D3"
"1853","Q9BRQ6"
"1854","Q70FJ1"
"1855","O16053"
"1856","O16053"
"1857","A1JJ57"
"1858","A1JJ57"
"1859","A3N059"
"1860","A1JJ57"
"1861","A3N059"
"1862","Q9PL47"
"1863","Q58757"
"1864","Q58757"
"1865","Q9FNP1"
"1866","P11137"
"1867","Q96KR6"
"1868","Q96KR6"
"1869","Q10980"
"1870","Q5DU28"
"1871","O33016"
"1872","Q6FFK0"
"1873","O01479"
"1874","O60059"
"1875","O60059"
"1876","O01479"
"1877","O01479"
"1878","O01479"
"1879","Q60CS0"
"1880","Q9FGD7"
"1881","Q9FGD7"
"1882","Q8BLR2"
"1883","Q8BLR2"
"1884","Q8BLR2"
"1885","Q1CRZ1"
"1886","A0RNV4"
"1887","A0RNV4"
"1888","Q1CRZ1"
"1889","Q9LSM0"
"1890","Q1CRZ1"
"1891","Q5ZM88"
"1892","A5WDN1"
"1893","P48427"
"1894","P48427"
"1895","Q9FYS5"
"1896","P48427"
"1897","P48427"
"1898","A0KHD5"
"1899","Q54U63"
"1900","A0A0E4AYE7"
"1901","Q5UP10"
"1902","Q5UP10"
"1903","O59809"
"1904","Q9BDY9"
"1905","Q9BDY9"
"1906","Q8C7Q4"
"1907","Q8C7Q4"
"1908","Q8C7Q4"
"1909","Q8C7Q4"
"1910","Q94901"
"1911","Q94901"
"1912","Q8C7Q4"
"1913","Q8C7Q4"
"1914","Q94901"
"1915","Q94901"
"1916","Q4R979"
"1917","Q4R979"
"1918","Q8C7Q4"
"1919","Q8C7Q4"
"1920","Q9Y6K5"
"1921","Q9R9D5"
"1922","Q9FJH6"
"1923","P57628"
"1924","P57628"
"1925","Q7MHI4"
"1926","B5ENS6"
"1927","Q64767"
"1928","Q7MHI4"
"1929","Q7MHI4"
"1930","Q9LH74"
"1931","P51729"
"1932","P51729"
"1933","Q9LTZ9"
"1934","Q99LY9"
"1935","Q99LY9"
"1936","Q9VJ38"
"1937","Q9VJ38"
"1938","Q9VJ38"
"1939","Q9SIS3"
"1940","O31606"
"1941","Q03278"
"1942","Q03278"
"1943","Q9QZ23"
"1944","Q9QZ23"
"1945","Q9H490"
"1946","Q9H490"
"1947","O01939"
"1948","Q1L908"
"1949","A6VQ53"
"1950","P78753"
"1951","P34355"
"1952","P34355"
"1953","P78753"
"1954","Q13RD3"
"1955","P34355"
"1956","P78753"
"1957","Q8QZQ8"
"1958","Q8EVJ8"
"1959","A8WQY8"
"1960","Q2NSC4"
"1961","Q6FYH4"
"1962","Q6FYH4"
"1963","Q0CQF3"
"1964","Q0CQF3"
"1965","Q6FYH4"
"1966","B0R0W9"
"1967","P35317"
"1968","P35317"
"1969","P28496"
"1970","Q5R762"
"1971","Q5R762"
"1972","A5G460"
"1973","Q9P889"
"1974","Q9P889"
"1975","Q12453"
"1976","Q4R6C5"
"1977","Q215Q6"
"1978","P47116"
"1979","B3E5Z6"
"1980","Q3EC11"
"1981","Q93RG0"
"1982","Q93ZN9"
"1983","Q93RG0"
"1984","Q9EP73"
"1985","Q8EAG5"
"1986","Q93RG0"
"1987","Q3EC11"
"1988","A2ASS6"
"1989","Q9Z0T6"
"1990","Q8RUS5"
"1991","Q748D3"
"1992","B3PCM3"
"1993","Q9NZB2"
"1994","Q9ZMM1"
"1995","Q9NZB2"
"1996","P37353"
"1997","B4EVR4"
"1998","Q03001"
"1999","Q03001"
"2000","Q03001"
"2001","Q03001"
"2002","Q03001"
"2003","Q03001"
"2004","Q03001"
"2005","Q03001"
"2006","Q03001"
"2007","Q03001"
"2008","Q03001"
"2009","Q03001"
"2010","Q03001"
"2011","Q03001"
"2012","Q03001"
"2013","Q03001"
"2014","Q03001"
"2015","Q03001"
"2016","Q03001"
"2017","Q03001"
"2018","Q03001"
"2019","Q03001"
"2020","Q03001"
"2021","Q03001"
"2022","Q03001"
"2023","Q03001"
"2024","Q03001"
"2025","Q03001"
"2026","Q03001"
"2027","Q03001"
"2028","Q03001"
"2029","Q03001"
"2030","Q03001"
"2031","Q03001"
"2032","Q03001"
"2033","Q03001"
"2034","Q03001"
"2035","Q03001"
"2036","Q03001"
"2037","Q03001"
"2038","Q03001"
"2039","Q03001"
"2040","Q03001"
"2041","Q03001"
"2042","Q03001"
"2043","Q03001"
"2044","Q03001"
"2045","D3ZHV2"
"2046","Q5ICL9"
"2047","Q3MF91"
"2048","L7YAI7"
"2049","Q52036"
"2050","Q8BHG9"
"2051","Q9UFW8"
"2052","Q8BHG9"
"2053","P19174"
"2054","Q8IZR5"
"2055","Q8IZR5"
"2056","Q24270"
"2057","Q01295"
"2058","Q8WZ64"
"2059","Q2U0Q1"
"2060","Q6V0I7"
"2061","Q9LXA5"
"2062","Q9Q8Q1"
"2063","D4AS55"
"2064","Q01295"
"2065","D4AS55"
"2066","B4SSE0"
"2067","Q9TSP2"
"2068","G2TRM6"
"2069","Q9CX66"
"2070","P0DKM9"
"2071","P82968"
"2072","P82968"
"2073","P82968"
"2074","P0DKT1"
"2075","P82968"
"2076","P82968"
"2077","P82968"
"2078","O96790"
"2079","O96790"
"2080","O96790"
"2081","O96790"
"2082","O96790"
"2083","O96790"
"2084","O96790"
"2085","O96790"
"2086","O96790"
"2087","O96790"
"2088","O96790"
"2089","O96790"
"2090","O96790"
"2091","O96790"
"2092","O96790"
"2093","A0PJ26"
"2094","Q32KX1"
"2095","P36022"
"2096","Q6N022"
"2097","Q73P71"
"2098","Q9FYH1"
"2099","Q7TPQ3"
"2100","Q73P71"
"2101","Q73P71"
"2102","Q73P71"
"2103","Q73P71"
"2104","Q73P71"
"2105","Q9Z812"
"2106","Q73P71"
"2107","Q73P71"
"2108","Q49YF2"
"2109","Q73P71"
"2110","Q9DAU7"
"2111","Q73P71"
"2112","Q9DAU7"
"2113","Q8R081"
"2114","Q8R081"
"2115","Q8R081"
"2116","Q8R081"
"2117","Q8R081"
"2118","Q8R081"
"2119","Q8R081"
"2120","Q8R081"
"2121","Q8R081"
"2122","Q8R081"
"2123","Q8R081"
"2124","Q8R081"
"2125","Q8R081"
"2126","Q8R081"
"2127","Q8R081"
"2128","Q8R081"
"2129","Q2L004"
"2130","Q2L004"
"2131","Q2L004"
"2132","Q2L004"
"2133","Q2L004"
"2134","Q2L004"
"2135","Q12830"
"2136","A8H969"
"2137","B5FCY9"
"2138","A8H969"
"2139","C4YFX2"
"2140","C4YFX2"
"2141","Q5HZL4"
"2142","Q24206"
"2143","Q8BJ90"
"2144","Q8BJ90"
"2145","Q8BJ90"
"2146","Q8BJ90"
"2147","Q24206"
"2148","Q24206"
"2149","Q2EMT4"
"2150","P0DKM7"
"2151","P0DKM7"
"2152","P0DKM7"
"2153","A6VG07"
"2154","Q2EMT4"
"2155","P0DKM7"
"2156","Q2EMT4"
"2157","P0DKM7"
"2158","P0DKM7"
"2159","P14854"
"2160","Q1I0V0"
"2161","O17386"
"2162","O17386"
"2163","Q68W04"
"2164","Q5WKY8"
"2165","P38135"
"2166","Q9VYG2"
"2167","Q66H33"
"2168","A6NDL7"
"2169","Q9VYG2"
"2170","Q3TTL0"
"2171","Q9VYG2"
"2172","Q30ZH8"
"2173","Q87BY8"
"2174","Q9JIB6"
"2175","Q87PB7"
"2176","P46978"
"2177","Q2KJI2"
"2178","Q2KJI2"
"2179","P46978"
"2180","P46978"
"2181","P46978"
"2182","Q2KJI2"
"2183","Q2KJI2"
"2184","Q2KJI2"
"2185","Q2KJI2"
"2186","Q2KJI2"
"2187","Q2KJI2"
"2188","Q2KJI2"
"2189","Q2KJI2"
"2190","Q8T1V6"
"2191","Q75N62"
"2192","Q9Z148"
"2193","C1BI29"
"2194","Q8R511"
"2195","Q8R511"
"2196","Q8R511"
"2197","Q8R511"
"2198","Q8R511"
"2199","P57071"
"2200","P57071"
"2201","P57071"
"2202","Q924S7"
"2203","Q924S7"
"2204","Q91ZD1"
"2205","Q641S4"
"2206","Q4V7D3"
"2207","Q9UBC9"
"2208","Q9UBC9"
"2209","A1VCW8"
"2210","Q2HJ21"
"2211","Q2HJ21"
"2212","Q2HJ21"
"2213","Q2HJ21"
"2214","Q9QYH1"
"2215","Q9QYH1"
"2216","A4W3M3"
"2217","P0A9A1"
"2218","P0A9A1"
"2219","Q03ZG8"
"2220","P34681"
"2221","P37691"
"2222","B0U472"
"2223","P40872"
"2224","P40872"
"2225","C4NZN9"
"2226","O35017"
"2227","C4NZN9"
"2228","C4NZN9"
"2229","C4NZN9"
"2230","P81366"
"2231","O35017"
"2232","C4NZN9"
"2233","Q8BFW4"
"2234","Q5ZMD4"
"2235","Q42406"
"2236","Q03601"
"2237","F6ZQ54"
"2238","F6ZQ54"
"2239","F6ZQ54"
"2240","F6ZQ54"
"2241","F6ZQ54"
"2242","F6ZQ54"
"2243","Q42406"
"2244","F6ZQ54"
"2245","F6ZQ54"
"2246","F6ZQ54"
"2247","F6ZQ54"
"2248","F6ZQ54"
"2249","Q04832"
"2250","Q04832"
"2251","Q04832"
"2252","Q04832"
"2253","Q04832"
"2254","Q04832"
"2255","Q04832"
"2256","Q04832"
"2257","Q04832"
"2258","Q04832"
"2259","Q04832"
"2260","Q04832"
"2261","Q04832"
"2262","Q04832"
"2263","Q04832"
"2264","Q04832"
"2265","Q04832"
"2266","Q04832"
"2267","Q04832"
"2268","Q04832"
"2269","Q04832"
"2270","Q04832"
"2271","Q04832"
"2272","Q04832"
"2273","Q04832"
"2274","Q04832"
"2275","Q04832"
"2276","Q04832"
"2277","Q04832"
"2278","Q04832"
"2279","Q04832"
"2280","Q04832"
"2281","Q04832"
"2282","Q8T8R1"
"2283","Q8T8R1"
"2284","Q8T8R1"
"2285","Q8T8R1"
"2286","Q8T8R1"
"2287","Q8T8R1"
"2288","Q8T8R1"
"2289","Q8T8R1"
"2290","Q8T8R1"
"2291","Q8T8R1"
"2292","Q8T8R1"
"2293","Q8T8R1"
"2294","Q8T8R1"
"2295","Q8T8R1"
"2296","Q8T8R1"
"2297","Q04832"
"2298","Q04832"
"2299","Q04832"
"2300","Q04832"
"2301","Q04832"
"2302","Q04832"
"2303","Q04832"
"2304","Q8T8R1"
"2305","Q8T8R1"
"2306","Q8T8R1"
"2307","Q8T8R1"
"2308","Q8T8R1"
"2309","Q8T8R1"
"2310","Q8T8R1"
"2311","Q8T8R1"
"2312","Q8T8R1"
"2313","Q8T8R1"
"2314","Q8T8R1"
"2315","Q8T8R1"
"2316","Q8T8R1"
"2317","Q8T8R1"
"2318","Q8T8R1"
"2319","Q04832"
"2320","Q04832"
"2321","Q04832"
"2322","Q04832"
"2323","Q04832"
"2324","Q04832"
"2325","Q04832"
"2326","O70191"
"2327","Q9GPH3"
"2328","Q9GPH3"
"2329","Q9GPH3"
"2330","Q9GPH3"
"2331","Q9GPH3"
"2332","Q9GPH3"
"2333","O70191"
"2334","Q9GPH3"
"2335","P32770"
"2336","P32770"
"2337","P32770"
"2338","P32770"
"2339","O70191"
"2340","O70191"
"2341","O70191"
"2342","Q96MH7"
"2343","Q8R4B8"
"2344","Q6FV07"
"2345","Q96RA2"
"2346","A6RN41"
"2347","P42028"
"2348","P42028"
"2349","P14599"
"2350","P41854"
"2351","Q9DBY1"
"2352","Q9DBY1"
"2353","O81765"
"2354","Q8WY54"
"2355","Q6ZTR7"
"2356","Q0UI93"
"2357","Q6ZTR7"
"2358","Q9V9A8"
"2359","Q9V9A8"
"2360","Q9NW15"
"2361","P81433"
"2362","Q55CZ1"
"2363","A8GZ30"
"2364","Q5ZJG3"
"2365","C5D5S0"
"2366","D2YVH7"
"2367","Q8GU85"
"2368","Q8SPR7"
"2369","A9BF44"
"2370","Q9P5N0"
"2371","Q49SQ1"
"2372","A1DCU0"
"2373","P49098"
"2374","Q9VEX0"
"2375","Q9R0M1"
"2376","B1ZFJ0"
"2377","B1ZFJ0"
"2378","Q07829"
"2379","Q8VZY6"
"2380","P24043"
"2381","Q68SA9"
"2382","B1WRQ9"
"2383","Q6NLG7"
"2384","Q5R533"
"2385","Q5R533"
"2386","P39076"
"2387","P48786"
"2388","Q2SJW0"
"2389","P48960"
"2390","O34539"
"2391","F1QH17"
"2392","C1A6Q2"
"2393","Q9SKZ5"
"2394","B5Y1G4"
"2395","Q0U6H9"
"2396","B8D5Q6"
"2397","Q914L4"
"2398","P0C9B9"
"2399","Q8WXR4"
"2400","Q5FNT7"
"2401","Q8VI47"
"2402","Q5UR45"
"2403","Q96HA7"
"2404","Q96HA7"
"2405","A5GSI7"
"2406","Q9FFE3"
"2407","C0LGV0"
"2408","C4L9L6"
"2409","Q2TBG9"
"2410","Q9D071"
"2411","Q6DCF2"
"2412","Q6NT04"
"2413","Q4W5G0"
"2414","P19863"
"2415","Q5ZK63"
"2416","O22243"
"2417","O22243"
"2418","P21186"
"2419","A0PJ24"
"2420","B9RAJ0"
"2421","B1J1S3"
"2422","B1J1S3"
"2423","B9RAJ0"
"2424","G2QJ27"
"2425","P42782"
"2426","Q68VX0"
"2427","Q9YLS4"
"2428","O00411"
"2429","O00411"
"2430","O00411"
"2431","O00411"
"2432","Q07075"
"2433","B7VLV8"
"2434","Q5GS39"
"2435","Q9VBV3"
"2436","A1TJ10"
"2437","P06787"
"2438","Q15Q23"
"2439","Q16994"
"2440","Q16994"
"2441","Q16994"
"2442","Q16994"
"2443","Q16994"
"2444","Q16994"
"2445","Q16994"
"2446","Q4PBP6"
"2447","Q4PBP6"
"2448","Q16994"
"2449","Q16994"
"2450","Q16994"
"2451","Q16994"
"2452","Q16994"
"2453","P18899"
"2454","P18899"
"2455","P18899"
"2456","P18899"
"2457","P18899"
"2458","P18899"
"2459","P10419"
"2460","P10419"
"2461","P10419"
"2462","P10419"
"2463","P10419"
"2464","P10419"
"2465","P10419"
"2466","P10419"
"2467","P10419"
"2468","P10419"
"2469","Q4PBP6"
"2470","Q4PBP6"
"2471","Q16994"
"2472","Q16994"
"2473","Q16994"
"2474","Q16994"
"2475","Q16994"
"2476","Q4PBP6"
"2477","Q4PBP6"
"2478","Q4PBP6"
"2479","Q16994"
"2480","Q16994"
"2481","Q16994"
"2482","Q16994"
"2483","Q16994"
"2484","Q16994"
"2485","Q16994"
"2486","Q6LP50"
"2487","P0DJV2"
"2488","Q8WV92"
"2489","Q9W0K0"
"2490","Q80TY5"
"2491","O67852"
"2492","Q92625"
"2493","Q92625"
"2494","Q8K211"
"2495","Q4ADV7"
"2496","Q4ADV7"
"2497","Q4ADV7"
"2498","Q12794"
"2499","Q08169"
"2500","Q08169"
"2501","P27089"
"2502","P24928"
"2503","P24928"
"2504","P24928"
"2505","P24928"
"2506","P24928"
"2507","P24928"
"2508","P27089"
"2509","P27089"
"2510","P27089"
"2511","Q8IDX6"
"2512","Q8IDX6"
"2513","Q8IDX6"
"2514","Q8IDX6"
"2515","A8F523"
"2516","Q18B55"
"2517","Q9SI75"
"2518","A2C242"
"2519","O66827"
"2520","O58893"
"2521","A0A0D1C1H8"
"2522","Q97WX3"
"2523","B7FF06"
"2524","Q63673"
"2525","Q2JQ88"
"2526","Q5WSE8"
"2527","Q8VC12"
"2528","Q8VC12"
"2529","P41712"
"2530","Q9NSG2"
"2531","P41712"
"2532","O17861"
"2533","Q9X0X1"
"2534","P49010"
"2535","Q8U0A0"
"2536","Q8TRZ6"
"2537","Q9M306"
"2538","C4K226"
"2539","Q6PDH0"
"2540","P36123"
"2541","Q9WTQ2"
"2542","Q58850"
"2543","Q58850"
"2544","Q9GZY0"
"2545","Q9P281"
"2546","P80081"
"2547","P80081"
"2548","P80081"
